,query,id,text,author_id,conversation_id,entities,geo,lang,referenced_tweets
38,Operador Nacional do Sistema Eletrico,1515022827950247939,"Conta de luz deve ter bandeira verde até o fim de 2022, diz Operador Nacional do Sistema Elétrico https://t.co/iFazDc6Mrp",568371977,1515022827950247939,"{'annotations': [{'start': 81, 'end': 96, 'probability': 0.5734, 'type': 'Organization', 'normalized_text': 'Sistema Elétrico'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/iFazDc6Mrp', 'expanded_url': 'http://dlvr.it/SNfJ4v', 'display_url': 'dlvr.it/SNfJ4v', 'images': [{'url': 'https://pbs.twimg.com/news_img/1515022831028891648/oR3HAJh6?format=jpg&name=orig', 'width': 638, 'height': 300}, {'url': 'https://pbs.twimg.com/news_img/1515022831028891648/oR3HAJh6?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Conta de luz deve ter bandeira verde até o fim de 2022, diz Operador Nacional do Sistema Elétrico', 'description': 'Um blog que respeita a ética e a credibilidade local.', 'unwound_url': 'https://www.leituramacauense.com.br/2022/04/conta-de-luz-deve-ter-bandeira-verde.html?utm_source=dlvr.it&utm_medium=twitter'}]}",,pt,
39,Operador Nacional do Sistema Eletrico,1514623843100499968,"Situação dos reservatórios das principais hidrelétricas que abastecem o Rio, em volume útil 💡
Paraibuna: 45,51%
Santa Branca: 38,02%
Jaguari: 62,11%
Funil: 72,06%
-----
Média: 54,42%
Dados de 13/04/2022 do Operador Nacional do Sistema Elétrico (ONS)",192023929,1514623843100499968,"{'annotations': [{'start': 72, 'end': 74, 'probability': 0.7474, 'type': 'Place', 'normalized_text': 'Rio'}, {'start': 207, 'end': 243, 'probability': 0.3485, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}]}",,pt,
40,Operador Nacional do Sistema Eletrico,1514326762716639234,"Conta de luz do cidadão brasileiro terá redução de cerca de 20% no próximo mês e a expectativa é que essa redução permaneça até o final do ano, de acordo com o Operador Nacional do Sistema Elétrico (ONS)... https://t.co/i0nE2IqvLC",1349894017153118208,1514326762716639234,"{'annotations': [{'start': 160, 'end': 196, 'probability': 0.8844, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 207, 'end': 230, 'url': 'https://t.co/i0nE2IqvLC', 'expanded_url': 'https://www.gov.br/pt-br/noticias/energia-minerais-e-combustiveis/2022/04/bandeira-verde-na-conta-de-luz-deve-permanecer-ate-o-final-do-ano', 'display_url': 'gov.br/pt-br/noticias…'}]}",,pt,
41,Operador Nacional do Sistema Eletrico,1514314591160909835,"A conta de luz do cidadão brasileiro terá redução de cerca de 20% no próximo mês e a expectativa é que essa redução permaneça até o final do ano, de acordo com o Operador Nacional do Sistema Elétrico (ONS). https://t.co/rDIbCYqgN8",1002182052341534720,1514314591160909835,"{'annotations': [{'start': 162, 'end': 198, 'probability': 0.9204, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 207, 'end': 230, 'url': 'https://t.co/rDIbCYqgN8', 'expanded_url': 'https://twitter.com/tencelzucco/status/1514314591160909835/photo/1', 'display_url': 'pic.twitter.com/rDIbCYqgN8', 'media_key': '3_1514314561662373890'}]}",,pt,
42,Operador Nacional do Sistema Eletrico,1514070135404957701,"*Conta de luz não deve ter taxa extra até o fim do ano, diz ONS*

De acordo com o Operador Nacional do Sistema Elétrico, reservatórios do país estão com bons níveis

https://t.co/u5DrPaNl2b

*Nosso Canal no Whatsapp:*

1️⃣9️⃣2️⃣ https://t.co/K2OoBxDt3Z",1274091928255115265,1514070135404957701,"{'annotations': [{'start': 207, 'end': 214, 'probability': 0.851, 'type': 'Product', 'normalized_text': 'Whatsapp'}], 'urls': [{'start': 166, 'end': 189, 'url': 'https://t.co/u5DrPaNl2b', 'expanded_url': 'https://www.contrafatos.com.br/conta-de-luz-nao-deve-ter-taxa-extra-ate-o-fim-do-ano-diz-ons/', 'display_url': 'contrafatos.com.br/conta-de-luz-n…'}, {'start': 229, 'end': 252, 'url': 'https://t.co/K2OoBxDt3Z', 'expanded_url': 'https://chat.whatsapp.com/EMObgQsyg9v9jXL06PS2nS', 'display_url': 'chat.whatsapp.com/EMObgQsyg9v9jX…'}]}",{'place_id': 'e197438c3cdbd6c0'},pt,
43,Operador Nacional do Sistema Eletrico,1513978966817783809,"Conta de luz deve ter bandeira verde até o fim de 2022, diz Operador Nacional do Sistema Elétrico https://t.co/h0MfOv5xaR",608510036,1513978966817783809,"{'annotations': [{'start': 81, 'end': 96, 'probability': 0.5734, 'type': 'Organization', 'normalized_text': 'Sistema Elétrico'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/h0MfOv5xaR', 'expanded_url': 'https://www.blogdeolhonorn.com.br/conta-de-luz-deve-ter-bandeira-verde-ate-o-fim-de-2022-diz-operador-nacional-do-sistema-eletrico/', 'display_url': 'blogdeolhonorn.com.br/conta-de-luz-d…'}]}",,pt,
44,Operador Nacional do Sistema Eletrico,1513951343173586951,"👉 A bandeira verde na conta de luz volta este mês e o Operador Nacional do Sistema Elétrico diz que mudanças não são esperadas até o fim de ano.

Quais os impactos para quem é do agro? Comente!

#agrolink #portalagrolink #tudoéagro #agronegócio #agro #energiaelétrica #contadeluz https://t.co/uH8hOkWPcP",21414141,1513951343173586951,"{'hashtags': [{'start': 195, 'end': 204, 'tag': 'agrolink'}, {'start': 205, 'end': 220, 'tag': 'portalagrolink'}, {'start': 221, 'end': 231, 'tag': 'tudoéagro'}, {'start': 232, 'end': 244, 'tag': 'agronegócio'}, {'start': 245, 'end': 250, 'tag': 'agro'}, {'start': 251, 'end': 267, 'tag': 'energiaelétrica'}, {'start': 268, 'end': 279, 'tag': 'contadeluz'}], 'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/uH8hOkWPcP', 'expanded_url': 'https://twitter.com/agrolink/status/1513951343173586951/photo/1', 'display_url': 'pic.twitter.com/uH8hOkWPcP', 'media_key': '3_1513951339922997256'}]}",,pt,
45,Operador Nacional do Sistema Eletrico,1513949828950155267,"A conta de energia elétrica deve ficar mais barata até o fim do ano, conforme o diretor geral do Operador Nacional do Sistema Elétrico (ONS), Luiz Carlos Ciocchi.
Isso porque a bandeira tarifária, taxa extra aplicada ás contas de luz, ficará na cor verde, sem cobrança adicional.",1513522562344669184,1513949828950155267,"{'annotations': [{'start': 97, 'end': 133, 'probability': 0.8175, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}, {'start': 142, 'end': 160, 'probability': 0.8998, 'type': 'Person', 'normalized_text': 'Luiz Carlos Ciocchi'}]}",,pt,
46,Operador Nacional do Sistema Eletrico,1513899661156929541,"✅Pedidos de informações ao Ministério de Minas e Energia, ao Operador Nacional do Sistema Elétrico, a Furnas e a Agência Nacional de Água para que se manifestem sobre as medidas a serem tomadas para assegurar a manutenção da cota de 762 metros acima do nível do mar",762786918086180864,1513899656119570432,"{'annotations': [{'start': 27, 'end': 55, 'probability': 0.3829, 'type': 'Organization', 'normalized_text': 'Ministério de Minas e Energia'}, {'start': 102, 'end': 107, 'probability': 0.5544, 'type': 'Organization', 'normalized_text': 'Furnas'}, {'start': 113, 'end': 136, 'probability': 0.7996, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Água'}]}",,pt,[<ReferencedTweet id=1513899658652835848 type=replied_to]
47,Operador Nacional do Sistema Eletrico,1513870249258536969,"O Operador Nacional do Sistema Elétrico (#ONS) informou que a #bandeiratarifária verde, que entra em vigor no próximo dia 16 de abril, deve permanecer até  o final do ano, por conta do bom volume nos reservatórios.
https://t.co/gIw4P3Fjmd",1201944509476745217,1513870249258536969,"{'hashtags': [{'start': 41, 'end': 45, 'tag': 'ONS'}, {'start': 62, 'end': 80, 'tag': 'bandeiratarifária'}], 'annotations': [{'start': 2, 'end': 38, 'probability': 0.341, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 215, 'end': 238, 'url': 'https://t.co/gIw4P3Fjmd', 'expanded_url': 'https://www.modaisemfoco.com.br/noticias/conta-de-luz-deve-ter-bandeira-verde-ate-o-fim-do-ano-diz-ons', 'display_url': 'modaisemfoco.com.br/noticias/conta…'}]}",,pt,
48,Operador Nacional do Sistema Eletrico,1513857970043559937,"Cinco dias após o presidente Jair Bolsonaro anunciar o fim de bandeira de escassez hídrica na conta de luz e a entrada em vigor da bandeira verde a partir de 16 de abril, o Operador Nacional do Sistema Elétrico (ONS) informou que ela deve vir pra ficar.

https://t.co/EiCHhCSQQL https://t.co/0BnJIPS6Fy",1363312964326068224,1513857970043559937,"{'annotations': [{'start': 29, 'end': 42, 'probability': 0.9977, 'type': 'Person', 'normalized_text': 'Jair Bolsonaro'}, {'start': 173, 'end': 209, 'probability': 0.4886, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/EiCHhCSQQL', 'expanded_url': 'https://www.portalamazonida.com.br/conta-de-luz-deve-ficar-sem-taxa-extra-ate-o-fim-do-ano-preve-ons/', 'display_url': 'portalamazonida.com.br/conta-de-luz-d…'}, {'start': 279, 'end': 302, 'url': 'https://t.co/0BnJIPS6Fy', 'expanded_url': 'https://twitter.com/AmazonidaPortal/status/1513857970043559937/photo/1', 'display_url': 'pic.twitter.com/0BnJIPS6Fy', 'media_key': '3_1513857968353296385'}]}",,pt,
49,Operador Nacional do Sistema Eletrico,1513848893921976332,"*Conta de luz não deve ter taxa extra até o fim do ano, diz ONS*

De acordo com o Operador Nacional do Sistema Elétrico, reservatórios do país estão com bons níveis

https://t.co/7pwEmkklbI

*Nosso Canal no Whatsapp:*

1️⃣9️⃣2️⃣ https://t.co/fYhWg0NEe3",358828082,1513848893921976332,"{'annotations': [{'start': 207, 'end': 214, 'probability': 0.851, 'type': 'Product', 'normalized_text': 'Whatsapp'}], 'urls': [{'start': 166, 'end': 189, 'url': 'https://t.co/7pwEmkklbI', 'expanded_url': 'https://www.contrafatos.com.br/conta-de-luz-nao-deve-ter-taxa-extra-ate-o-fim-do-ano-diz-ons/', 'display_url': 'contrafatos.com.br/conta-de-luz-n…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1513848936615882753/Sm3AXk8v?format=jpg&name=orig', 'width': 1024, 'height': 576}, {'url': 'https://pbs.twimg.com/news_img/1513848936615882753/Sm3AXk8v?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Conta de luz não deve ter taxa extra até o fim do ano, diz ONS', 'description': 'De acordo com o Operador Nacional do Sistema Elétrico, reservatórios do país estão com bons níveis', 'unwound_url': 'https://www.contrafatos.com.br/conta-de-luz-nao-deve-ter-taxa-extra-ate-o-fim-do-ano-diz-ons/'}, {'start': 229, 'end': 252, 'url': 'https://t.co/fYhWg0NEe3', 'expanded_url': 'https://chat.whatsapp.com/EMObgQsyg9v9jXL06PS2nS', 'display_url': 'chat.whatsapp.com/EMObgQsyg9v9jX…'}]}",,pt,
50,Operador Nacional do Sistema Eletrico,1513847457079308294,"Conta de luz não deve ter taxa extra neste ano, afirma ONS https://t.co/96CkoEqxlg",1508568636079943685,1513847457079308294,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/96CkoEqxlg', 'expanded_url': 'https://jovempan.com.br/noticias/economia/conta-de-luz-nao-deve-ter-taxa-extra-neste-ano-afirma-operador-nacional-do-sistema-eletrico.html', 'display_url': 'jovempan.com.br/noticias/econo…'}]}",,pt,
51,Operador Nacional do Sistema Eletrico,1513839437628772353,"Conta de luz deve ter bandeira verde até o fim de 2022, diz Operador Nacional do Sistema Elétrico https://t.co/yFsxcMS8j0",1424335911563759619,1513839437628772353,"{'annotations': [{'start': 81, 'end': 96, 'probability': 0.5734, 'type': 'Organization', 'normalized_text': 'Sistema\xa0Elétrico'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/yFsxcMS8j0', 'expanded_url': 'https://oslibertarios.com.br/2022/04/12/conta-de-luz-deve-ter-bandeira-verde-ate-o-fim-de-2022-diz-operador-nacional-do-sistema-eletrico/', 'display_url': 'oslibertarios.com.br/2022/04/12/con…'}]}",,pt,
52,Operador Nacional do Sistema Eletrico,1513823724683804673,Operador Nacional do Sistema Elétrico diz que conta de luz fica sem taxa extra durante o ano todo https://t.co/kb9DqsxvkZ,595637090,1513823724683804673,"{'annotations': [{'start': 21, 'end': 36, 'probability': 0.6856, 'type': 'Organization', 'normalized_text': 'Sistema Elétrico'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/kb9DqsxvkZ', 'expanded_url': 'https://narotadanoticia.com.br/operador-nacional-do-sistema-eletrico-diz-que-conta-de-luz-fica-sem-taxa-extra-durante-o-ano-todo', 'display_url': 'narotadanoticia.com.br/operador-nacio…'}]}",,pt,
53,Operador Nacional do Sistema Eletrico,1513747714953125889,"Cinco dias após o presidente Jair Bolsonaro anunciar o fim de bandeira de escassez hídrica na conta de luz e a entrada em vigor da bandeira verde a partir de 16 de abril, o Operador Nacional do Sistema Elétrico (ONS) informou que ela deve vir pra ficar.

https://t.co/pPG0Zoj872 https://t.co/McStLkDZoM",159638345,1513747714953125889,"{'annotations': [{'start': 29, 'end': 42, 'probability': 0.9977, 'type': 'Person', 'normalized_text': 'Jair Bolsonaro'}, {'start': 173, 'end': 209, 'probability': 0.4886, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/pPG0Zoj872', 'expanded_url': 'https://censurazero.com.br/conta-de-luz-deve-ter-bandeira-verde-ate-o-fim-do-ano-diz-ons/', 'display_url': 'censurazero.com.br/conta-de-luz-d…'}, {'start': 279, 'end': 302, 'url': 'https://t.co/McStLkDZoM', 'expanded_url': 'https://twitter.com/andreczero/status/1513747714953125889/photo/1', 'display_url': 'pic.twitter.com/McStLkDZoM', 'media_key': '3_1513747713149571075'}]}",,pt,
54,Operador Nacional do Sistema Eletrico,1513716717582696453,"O Operador Nacional do Sistema Elétrico (ONS) informou nesta segunda-feira (11) que a bandeira tarifária verde, que entra em vigor em 16 de abril, deve permanecer até o final do ano, por conta do bom volume nos reservatórios #AgoraCNN https://t.co/hMPkQtvwi1",809124436880322561,1513716717582696453,"{'hashtags': [{'start': 225, 'end': 234, 'tag': 'AgoraCNN'}], 'annotations': [{'start': 2, 'end': 38, 'probability': 0.4803, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/hMPkQtvwi1', 'expanded_url': 'https://twitter.com/CNNBrasil/status/1513716717582696453/video/1', 'display_url': 'pic.twitter.com/hMPkQtvwi1', 'media_key': '13_1513716543766642690'}]}",,pt,
55,Operador Nacional do Sistema Eletrico,1513716703179558912,"O Operador Nacional do Sistema Elétrico (ONS) informou nesta segunda-feira (11) que a bandeira tarifária verde, que entra em vigor em 16 de abril, deve permanecer até o final do ano, por conta do bom volume nos reservatórios #AgoraCNN https://t.co/wX3PNsS8Bk",1181629051309572096,1513716703179558912,"{'hashtags': [{'start': 225, 'end': 234, 'tag': 'AgoraCNN'}], 'annotations': [{'start': 2, 'end': 38, 'probability': 0.4803, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/wX3PNsS8Bk', 'expanded_url': 'https://twitter.com/CNNBrBusiness/status/1513716703179558912/video/1', 'display_url': 'pic.twitter.com/wX3PNsS8Bk', 'media_key': '13_1513716551857455111'}]}",,pt,
56,Operador Nacional do Sistema Eletrico,1513664365295280133,"A conta de energia elétrica dos brasileiros deve ficar mais barata até o fim do ano, de acordo com o diretor-geral do Operador Nacional do Sistema Elétrico (ONS), Luiz Carlos Ciocchi.
Veja mais em: https://t.co/U3M0EnEQ5r",67386802,1513664365295280133,"{'annotations': [{'start': 118, 'end': 154, 'probability': 0.9164, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}, {'start': 163, 'end': 181, 'probability': 0.9271, 'type': 'Person', 'normalized_text': 'Luiz Carlos Ciocchi'}], 'urls': [{'start': 198, 'end': 221, 'url': 'https://t.co/U3M0EnEQ5r', 'expanded_url': 'https://www.instagram.com/p/CcOkNh1vUoX/', 'display_url': 'instagram.com/p/CcOkNh1vUoX/'}]}",,pt,
57,Operador Nacional do Sistema Eletrico,1513663509439164423,"Diretor-geral do Operador Nacional do Sistema Elétrico: ""Prevemos bandeira verde [ausência de tarifa adicional na conta de energia] até o fim do ano""
#JN #JornalNacional https://t.co/HfnyUysS2F",826090068905512960,1513663109109538832,"{'hashtags': [{'start': 150, 'end': 153, 'tag': 'JN'}, {'start': 154, 'end': 169, 'tag': 'JornalNacional'}], 'annotations': [{'start': 17, 'end': 53, 'probability': 0.662, 'type': 'Organization', 'normalized_text': 'Operador Nacional do Sistema Elétrico'}], 'urls': [{'start': 170, 'end': 193, 'url': 'https://t.co/HfnyUysS2F', 'expanded_url': 'https://twitter.com/adielzwei/status/1513663509439164423/photo/1', 'display_url': 'pic.twitter.com/HfnyUysS2F', 'media_key': '3_1513663322595414022'}]}",,pt,[<ReferencedTweet id=1513663109109538832 type=replied_to]
58,Operador Nacional do Sistema Eletrico,1513662448917790723,O Operador Nacional do Sistema Elétrico informou que a conta de luz deve ficar sem cobrança extra até o fim do ano. Quem traz todas as informações é o repórter Cristiano Oliveira. https://t.co/hptgcEMtUJ,64851983,1513662448917790723,"{'annotations': [{'start': 23, 'end': 38, 'probability': 0.6125, 'type': 'Organization', 'normalized_text': 'Sistema Elétrico'}, {'start': 160, 'end': 177, 'probability': 0.9963, 'type': 'Person', 'normalized_text': 'Cristiano Oliveira'}], 'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/hptgcEMtUJ', 'expanded_url': 'https://twitter.com/bandnewstv/status/1513662448917790723/video/1', 'display_url': 'pic.twitter.com/hptgcEMtUJ', 'media_key': '13_1513662341069643776'}]}",,pt,
